Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kuwait,KWT,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,0.8,0.8,1.1,1.3,1.7,1.49,1.3,1.5,1.75,1.64,1.82,2.07,2.3,2.56,2.9,2.2,2.16,2.25,2.34,2.41,6.79
Kyrgyz Republic,KGZ,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,7.54,7.84,12.55,9.92,8.53,8.11,8.27,8.1,8.22,8.41,8.64,8.53,8.43,8.33,8.05,7.56,7.21,6.89,6.79,6.72,7.89
Lao PDR,LAO,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,1.95,1.82,1.73,1.62,1.49,1.35,1.15,0.99,0.85,0.81,0.71,0.71,0.71,0.71,0.7,0.69,0.67,0.65,0.64,0.62,0.95
Latvia,LVA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,14.21,13.82,13.83,12.06,11.71,10.03,7.03,6.05,7.74,17.52,19.48,16.21,15.05,11.87,10.85,9.87,9.64,8.72,7.41,6.31,8.19
Lebanon,LBN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,8.31,8.18,8.12,8.01,7.85,8.27,8.62,8.98,7.45,6.36,6.4,6.39,6.4,6.41,6.35,6.31,6.26,6.18,6.1,6.04,6.61
Lesotho,LSO,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,35.27,34.35,33.58,32.72,31.77,30.78,29.69,28.65,27.76,27.5,26.81,26.04,25.3,24.58,24.47,24.4,24.3,24.13,23.98,23.86,24.65
Liberia,LBR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.32,2.31,2.33,2.33,2.3,2.27,2.19,2.13,2.11,2.24,2.27,2.24,2.21,2.19,2.13,2.08,3.08,3,2.94,2.89,3.3
Libya,LBY,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,19.19,19.16,19.23,19.23,19.14,19.02,18.8,18.6,18.51,18.95,19.03,19.02,19.03,19.05,18.94,18.87,18.77,18.61,18.46,18.34,19.39
Liechtenstein,LIE,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,15.93,16.84,13.01,12.88,10.68,8.33,5.78,4.25,5.83,13.79,17.81,15.39,13.37,11.77,10.7,9.12,7.86,7.07,6.15,6.26,8.43
Luxembourg,LUX,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.35,1.81,2.62,3.68,5.11,4.49,4.73,4.07,5.06,5.12,4.36,4.9,5.14,5.85,5.85,6.67,6.29,5.52,5.59,5.6,6.96
Macao SAR China,MAC,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.8,6.4,6.3,6,4.9,4.1,3.8,3.2,3,3.58,2.84,2.56,1.97,1.82,1.7,1.81,1.9,2,1.8,1.7,2.5
Madagascar,MDG,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,5.8,5.35,5.2,5.01,3.72,2.62,2.84,3.06,3.34,3.88,4.28,2.02,0.6,0.94,1.33,1.79,1.76,1.73,1.69,1.67,1.92
Malawi,MWI,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.03,6.01,6.05,6.05,6,5.93,5.81,5.7,5.65,5.89,5.94,5.93,5.94,5.95,5.89,5.85,5.79,5.7,5.62,5.56,5.99
Malaysia,MYS,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3,3.53,3.48,3.61,3.54,3.53,3.32,3.23,3.34,3.69,3.25,3.05,3.04,3.11,2.88,3.1,3.44,3.41,3.3,3.31,4.55
Maldives,MDV,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,1.97,2.66,3.48,4.39,5.36,6.38,7.39,8.47,9.71,11.7,10.28,8.86,7.57,6.37,5.21,5.67,6.12,6,5.9,5.82,7.18
Mali,MLI,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,5.33,6.1,6.97,7.86,8.75,9.76,10.72,11.71,10.23,9.28,8.07,6.9,6.62,6.35,6.38,7.73,7.6,7.41,7.31,7.24,7.5
Malta,MLT,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.32,7.11,6.9,7.49,7.32,6.92,6.8,6.47,5.98,6.89,6.85,6.38,6.2,6.11,5.73,5.38,4.69,4,3.66,3.4,4.09
Marshall Islands,MHL,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,9.98,9.96,10,10,9.94,9.86,9.7,9.57,9.51,9.81,9.86,9.86,9.87,10.04,10.12,10.22,10.31,10.34,10.22,10.13,10.66
Mauritius,MUS,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,9.24,9.14,8.21,8.3,8.34,9.52,9.04,8.48,7.17,7.26,7.65,7.45,7.47,7.32,7.47,7.41,6.81,6.75,6.43,6.36,7.11
Mexico,MEX,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.65,2.63,3,3.46,3.94,3.56,3.57,3.63,3.87,5.36,5.3,5.17,4.89,4.91,4.81,4.31,3.86,3.42,3.28,3.48,4.71
Micronesia Fed. Sts.,FSM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Moldova,MDA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,8.46,7.29,6.8,7.95,8.17,7.29,7.38,5.07,3.98,6.4,7.45,6.68,5.58,5.1,3.86,3.69,4.19,4.1,4.11,5.1,4.71
Monaco,MCO,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.18,6.16,6.2,6.8,6.96,7.09,7.14,7.2,5.57,5.86,6.55,4.77,3.91,4.23,4.8,4.86,7.24,6.36,5.38,5.31,4.33
Montenegro,MNE,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,30.58,30.53,30.64,30.63,30.5,30.31,24.51,19.4,17.15,19.09,19.65,19.67,19.97,19.5,18,17.54,17.72,16.07,15.18,15.12,15.86
Morocco,MAR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,13.58,12.46,11.59,11.92,10.83,11.01,9.67,9.56,9.57,8.96,9.09,8.91,8.99,9.23,9.7,9.46,9.3,9.19,9.08,9.01,10.15
Mozambique,MOZ,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.85,2.88,2.95,3,3.01,3.01,2.97,2.94,2.95,3.17,3.25,3.3,3.35,3.41,3.41,3.43,3.38,3.31,3.24,3.19,3.39
Myanmar,MMR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,0.82,0.82,0.83,0.83,0.82,0.79,0.75,0.72,0.71,0.78,0.79,0.79,0.79,0.8,0.78,0.77,1.14,1.56,0.87,0.5,1.79
Namibia,NAM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,20.3,20.72,21.25,21.71,22.09,21.98,21.76,21.56,21.48,21.99,22.1,19.33,16.77,19.03,18.52,20.89,23.35,21.57,19.88,19.75,20.35
Nauru,NRU,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,1.8,1.75,1.73,1.69,1.63,1.56,1.47,1.38,1.33,1.64,1.88,2.11,2.36,2.63,2.85,3.1,3.05,2.97,2.9,2.85,4.44
Netherlands,NLD,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.73,2.12,2.55,3.59,4.65,5.87,5,4.15,3.65,4.35,4.99,4.98,5.82,7.24,7.42,6.87,6.01,4.84,3.83,3.38,4.09
New Caledonia,NCL,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,17.51,17.24,16.89,16.57,16.31,15.92,15.59,15.26,14.79,13.97,14.03,14.18,14.27,14.38,14.59,14.75,14.92,15.11,15.31,15.45,16.52
New Zealand,NZL,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.13,5.43,5.28,4.75,4.01,3.81,3.86,3.66,4.17,6.12,6.56,6.49,6.93,5.77,5.37,5.35,5.08,4.7,4.3,4.07,4.55
Nicaragua,NIC,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,7.58,7.55,7.6,7.6,6.41,5.37,5.31,4.89,6.2,8.16,7.83,6.45,5.21,5.28,4.52,4.7,3.9,3.3,5.2,5.14,5.82
Niger,NER,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,1.48,1.47,1.86,2.28,2.69,3.1,2.33,1.7,1.22,0.91,0.58,0.32,2.18,1.22,0.52,0.52,0.51,0.49,0.47,0.46,0.69
Nigeria,NGA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.83,3.82,3.85,3.84,3.81,3.77,3.69,3.62,3.59,3.75,3.77,3.77,3.74,3.7,4.56,4.31,7.06,8.39,8.45,8.53,9.01
North Macedonia,MKD,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,32.2,30.52,31.94,36.69,37.16,37.25,36.03,34.93,33.76,32.18,32.02,31.38,31.02,29,28.03,26.07,23.72,22.38,20.74,17.26,18.4
Northern Mariana Islands,MNP,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.46,3.74,4.02,4.22,4.26,4.38,3.4,2.49,2.55,3.1,3.52,3.22,3.12,3.42,3.48,4.3,4.68,4.16,3.8,3.69,4.62
Oman,OMN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.49,3.55,3.59,3.63,3.71,3.8,3.94,4.08,4.14,3.84,3.71,3.64,3.52,3.42,3.37,3.32,3.27,2.49,1.8,1.84,4.97
Pakistan,PAK,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,0.63,0.63,0.64,0.64,0.63,0.61,0.58,0.4,0.42,0.54,0.65,0.8,1.7,2.95,1.83,3.57,3.78,3.94,4.08,3.98,4.65
Palau,PLW,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Panama,PAN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.79,3.78,3.81,3.81,3.77,3.71,3.61,3.52,3.48,3.68,3.71,2.31,2.39,2.3,2.72,3,3.32,3.9,3.89,4.74,10.23
Papua New Guinea,PNG,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.92,2.81,2.75,2.66,2.54,2.41,2.25,2.11,2,2.06,2,2.62,2.63,2.63,2.59,2.56,2.53,2.47,2.41,2.37,2.74
Paraguay,PRY,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,9.36,9.33,9.39,6.81,6.51,4.83,5.28,4.71,4.42,5.46,4.57,4.67,4.09,4.39,5.03,4.56,5.26,4.62,5.56,6.6,7.61
Peru,PER,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,5.78,5.76,5.8,4.79,4.9,4.86,4.26,3.92,3.82,3.73,3.3,3.27,2.94,3.21,2.85,2.92,3.38,3.35,3.18,3.03,6.24
Philippines,PHL,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.71,3.7,3.63,3.53,3.55,3.8,4.05,3.43,3.72,3.86,3.61,3.59,3.5,3.5,3.6,3.07,2.69,2.55,2.34,2.24,3.36
Poland,POL,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,16.31,18.37,19.9,19.37,19.07,17.75,13.84,9.6,7.12,8.17,9.64,9.63,10.09,10.33,8.99,7.5,6.16,4.89,3.85,3.28,3.55
Portugal,PRT,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.81,3.83,4.5,6.13,6.32,7.58,7.65,7.96,7.55,9.43,10.77,12.68,15.53,16.18,13.89,12.44,11.07,8.87,6.99,6.46,7.2
Puerto Rico,PRI,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,10.08,11.4,11.94,11.78,10.31,11.35,11.01,10.93,11.48,15,16.1,15.7,14.5,14.3,13.9,12,11.8,10.8,9.2,8.3,11.17
Qatar,QAT,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,0.57,0.6,0.62,0.65,0.71,0.77,0.87,0.52,0.31,0.31,0.45,0.56,0.48,0.28,0.2,0.17,0.15,0.14,0.11,0.12,3.45
Romania,ROU,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.97,6.56,8.11,6.95,7.72,7.17,7.27,6.41,5.79,6.86,6.96,7.18,6.79,7.1,6.8,6.81,5.9,4.93,4.19,3.91,4.84
Russian Federation,RUS,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,10.58,8.98,7.88,8.21,7.76,7.12,7.06,6,6.21,8.3,7.37,6.54,5.44,5.46,5.16,5.57,5.56,5.21,4.85,4.6,5.73
Rwanda,RWA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,0.77,0.82,0.89,0.92,0.93,0.93,0.9,0.88,0.88,1.02,1.07,1.1,1.14,1.18,1.17,1.14,1.11,1.06,1.02,0.99,1.35
Samoa,WSM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,4.64,4.96,5.07,5.15,5.19,5.2,5.17,5.15,5.18,5.48,5.6,5.68,8.75,8.79,8.72,8.66,8.58,8.44,8.32,8.22,8.87
San Marino,SMR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,14.4,15.73,17.63,16.36,16.12,16.47,16.65,15.89,15.26,15.12,14.64,14.1,13.59,13.6,13.52,13.46,13.39,13.26,13.14,13.05,13.86
Saudi Arabia,SAU,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,4.57,4.62,5.27,5.56,5.82,6.05,6.25,5.73,5.08,5.38,5.55,5.77,5.52,5.57,5.72,5.59,5.65,5.89,6.04,6.13,8.22
Senegal,SEN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,5.64,5.62,5.65,6.7,7.79,8.92,10.03,9.89,9.85,10.25,10.34,10.36,9.42,8.53,7.61,6.76,6.7,6.61,6.53,6.47,7.1
Serbia,SRB,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,12.6,12.8,13.8,15.2,18.5,20.85,20.85,18.06,13.71,16.14,19.22,22.97,24,22.15,19.22,17.66,15.26,13.48,12.73,10.4,9.08
Seychelles,SYC,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sierra Leone,SLE,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.44,3.43,3.45,3.45,3.42,3.5,3.54,3.58,3.67,3.99,4.16,4.29,4.44,4.59,4.68,4.64,4.59,4.5,4.42,4.36,4.6
Singapore,SGP,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.7,3.76,5.65,5.93,5.84,5.59,4.48,3.9,3.96,5.86,4.12,3.89,3.72,3.86,3.74,3.79,4.08,4.2,3.65,3.1,5.19
Sint Maarten (Dutch part),SXM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,19.06,19.38,18.72,17.12,18.6,16.26,13.37,11.14,9.51,12.03,14.38,13.62,13.96,14.22,13.18,11.48,9.67,8.13,6.54,5.75,6.79
Slovenia,SVN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.92,5.68,5.92,6.48,6.01,6.51,5.95,4.82,4.37,5.86,7.24,8.17,8.84,10.1,9.67,8.96,8,6.56,5.11,4.45,5.17
Solomon Islands,SLB,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.13,2.11,2.14,2.14,2.1,2.05,1.96,1.88,1.85,2.02,1.64,1.28,0.96,0.69,0.68,0.67,0.66,0.64,0.62,0.6,0.79
Somalia,SOM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,13.54,13.51,13.57,13.57,13.49,13.39,13.19,13.02,12.94,13.32,13.39,13.38,13.39,13.41,13.32,13.25,13.17,13.02,12.89,12.79,13.1
South Africa,ZAF,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,29.88,30.69,33.29,32.31,29.45,29.12,28.34,26.54,22.41,23.52,24.68,24.64,24.73,24.56,24.89,25.15,26.54,27.04,26.91,28.47,28.74
South Sudan,SSD,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,12.72,12.7,12.75,12.75,12.68,12.58,12.39,12.22,12.15,12.52,12.58,12.57,12.59,12.6,12.51,12.45,12.37,12.23,12.1,12.01,12.66
Spain,ESP,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,13.79,10.35,11.15,11.28,11.09,9.15,8.45,8.23,11.25,17.86,19.86,21.39,24.79,26.09,24.44,22.06,19.64,17.22,15.26,14.1,15.67
Sri Lanka,LKA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,7.74,7.9,8.76,8.22,8.38,7.67,6.5,5.97,5.22,5.85,4.78,4.12,3.88,4.24,4.19,4.52,4.24,4.05,4.32,4.27,4.84
St. Kitts and Nevis,KNA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,16.49,18.34,20.39,22.18,20.97,18.7,16,14,12.72,15.37,17.11,18.86,19.06,22.21,21.41,20.67,19.91,19.1,19.29,15.59,17.13
St. Martin (French part),MAF,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,21.03,21.1,20.93,20.69,20.37,20.01,19.55,19.11,18.79,19.25,19.32,19.31,19.33,19.35,19.23,19.16,19.06,18.89,18.73,18.62,20.27
Sudan,SDN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,15.45,15.41,15.48,15.48,15.4,15.28,15.07,14.88,14.8,13,15.17,17.44,17.45,17.47,17.36,17.29,17.19,17.02,16.87,16.76,17.71
Suriname,SUR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,12.69,11.83,11.08,10.3,9.49,9.28,9,8.74,8.56,8.72,7.15,7.54,8.1,6.6,6.94,7.22,7.17,7.08,7,6.94,8.65
Sweden,SWE,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,5.47,4.73,4.97,5.56,6.69,7.49,7.07,6.16,6.24,8.35,8.61,7.8,7.98,8.05,7.95,7.43,6.99,6.72,6.37,6.83,8.45
Switzerland,CHE,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.67,2.49,2.92,4.12,4.32,4.44,4,3.65,3.35,4.12,4.8,4.4,4.49,4.75,4.83,4.8,4.92,4.8,4.71,4.39,4.94
Syrian Arab Republic,SYR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,9.51,11.63,10.98,10.28,9.59,8.9,8.17,8.42,10.94,8.14,8.61,8.6,8.61,8.62,8.55,8.5,8.44,8.33,8.23,8.16,9.03
Tajikistan,TJK,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,14.96,14.55,14.25,13.87,13.42,12.94,12.38,11.84,11.43,11.5,10.85,10.16,9.5,8.86,8.17,7.53,6.9,6.81,6.72,6.66,7.5
Tanzania,TZA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.08,2.99,3.11,3.21,3.27,3.31,3.3,2.92,2.61,2.5,2.98,3.47,3.19,2.93,2.13,2.1,2.08,2.03,1.99,1.96,2.16
Thailand,THA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.39,2.6,1.82,1.54,1.51,1.35,1.22,1.18,1.18,0.93,0.62,0.66,0.58,0.21,0.58,0.6,0.69,0.83,0.77,0.72,1.02
Timor-Leste,TLS,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.36,3.35,3.38,3.38,3.35,3.3,3.22,3.14,3.11,3.27,3.3,3.53,3.77,4.03,4.23,4.45,4.66,4.57,4.48,4.42,5.06
Togo,TGO,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,4.46,4.44,4.48,4.48,4.43,4.36,4.23,3.6,3.08,2.8,2.39,1.98,2.05,2.12,2.16,2.2,2.95,3.74,3.66,3.6,4.05
Tonga,TON,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.74,4.17,4.68,5.18,3.48,2.12,1.09,1.19,1.31,1.56,1.75,1.92,2.11,2.31,2.46,2.64,2.8,2.93,3.07,3.01,4.37
Trinidad and Tobago,TTO,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.61,3.66,3.69,3.72,3.8,3.89,4.03,4.17,4.22,4.03,4.03,3.43,3.72,2.68,2.48,2.43,3.21,3.3,3.4,3.46,6.74
Tunisia,TUN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,14.94,14.4,14.55,14.51,14.23,12.87,12.51,12.37,12.44,13.29,13.05,18.33,17.63,15.93,15.06,15.16,15.51,15.38,15.46,15.13,16.69
Turkey,TUR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,6.5,8.38,10.36,10.54,10.84,10.64,8.72,8.87,9.71,12.55,10.66,8.8,8.15,8.73,9.88,10.24,10.84,10.82,10.89,13.67,13.92
Turkmenistan,TKM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,11.67,10.7,9.87,9,8.12,7.26,6.4,5.61,4.94,4.54,4,4,4,4.01,3.97,3.94,3.9,3.84,3.79,3.74,4.38
Turks and Caicos Islands,TCA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.85,3.14,3.5,3.6,2.69,1.9,2.21,2.53,2.92,3.6,3.61,3.58,3.55,1.91,1.88,1.86,1.83,1.79,1.75,1.72,2.44
Ukraine,UKR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,11.71,11.06,10.14,9.06,8.59,7.18,6.81,6.35,6.36,8.84,8.1,7.85,7.53,7.17,9.27,9.14,9.35,9.51,8.8,8.19,9.48
United Arab Emirates,ARE,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.25,2.41,2.56,2.71,2.9,3.12,3.06,2.99,2.85,2.53,2.36,2.23,2.09,1.95,1.84,1.74,1.64,2.46,2.23,2.28,5
United Kingdom,GBR,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,5.56,4.7,5.04,4.81,4.59,4.75,5.35,5.26,5.62,7.54,7.79,8.04,7.89,7.52,6.11,5.3,4.81,4.33,4,3.74,4.34
United States,USA,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,3.99,4.73,5.78,5.99,5.53,5.08,4.62,4.62,5.78,9.25,9.63,8.95,8.07,7.38,6.17,5.28,4.87,4.36,3.9,3.67,8.31
Uruguay,URY,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,12.63,15.05,16.65,16.66,12.98,12.01,10.84,9.4,8.03,7.74,7.16,6.31,6.45,6.44,6.55,7.49,7.84,7.89,8.34,9.35,12.67
Uzbekistan,UZB,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,12.06,10.89,9.87,8.85,7.82,6.83,5.86,4.99,4.89,5,5.4,5,4.9,4.9,5.1,5.2,5.2,5.8,5.71,5.65,5.97
Vanuatu,VUT,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,4.72,4.69,4.74,4.74,4.68,4.61,4.47,4.36,4.31,4.57,1.85,1.85,1.85,1.85,1.83,1.81,1.79,1.75,1.72,1.69,1.95
Venezuela RB,VEN,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,13.99,13.04,16.17,16.78,15.07,10.66,8.61,7.28,6.25,6.1,7.11,6.9,6.6,7.54,7.48,7.44,7.39,7.3,7.22,7.16,9.14
Vietnam,VNM,Unemployment total (% of total labor force) (modeled ILO estimate),SL.UEM.TOTL.ZS,2.26,2.76,2.12,2.25,2.14,2.13,2.08,2.03,1.8,1.74,1.11,1,1.03,1.32,1.26,1.85,1.85,1.87,1.16,2.04,2.27
